SYMBOL,tissue_specificity_score
RETSAT,0.8355290497596368
REV1,0.8874515438938622
REV3L,0.8768647271523267
REV3L-IT1,0.24058405169669372
REX1BD,0.846217979358602
REXO1,0.8150079817125507
REXO1L1P,0.2172435543197162
REXO2,0.856960044807278
REXO4,0.8603102622447232
REXO5,0.7921190753856288
RFC1,0.8878396987445958
RFC2,0.8770210893292185
RFC3,0.8391710834386403
RFC4,0.8531779459297554
RFC5,0.8649510113195404
RFESD,0.7582314938833576
RFFL,0.8642053350297807
RFK,0.8499940874867723
RFLNA,0.4830154580397775
RFLNB,0.8321820013993968
RFNG,0.8297962213467184
RFPL1,0.06958263685137012
RFPL1S,0.6535133695267907
RFPL2,0.2531596987662097
RFPL3,0.018204888482802994
RFPL3S,0.6655110897558375
RFPL4A,0.04738292707282998
RFPL4AL1,0.023687596258560872
RFPL4AP6,0.5989703650617287
RFPL4B,0.0
RFT1,0.8801895864014239
RFTN1,0.848098670142417
RFTN1P1,0.02231916488450647
RFTN2,0.7728676699404373
RFWD3,0.8613371276511945
RFX1,0.8184387016935382
RFX2,0.829323036100703
RFX3,0.8614157170175721
RFX3-AS1,0.020395628987461945
RFX4,0.22301927977912905
RFX5,0.8798052499105415
RFX5-AS1,0.5617484842745106
RFX6,0.14819277012354304
RFX7,0.8687383678448537
RFX8,0.5846734857784295
RFXANK,0.8821150814752192
RFXAP,0.8268793553315079
RGCC,0.8143606099635556
RGL1,0.7621720584956012
RGL3,0.6286049698040868
RGL4,0.7378398853292517
RGMA,0.7327176541695306
RGMB,0.7211539170095749
RGMB-AS1,0.09227981322837453
RGN,0.5368032741909672
RGP1,0.8789483607190253
RGPD1,0.35813696983105103
RGPD2,0.5742172110022944
RGPD3,0.5518116629623431
RGPD4,0.0660349056764521
RGPD4-AS1,0.04743725026205292
RGPD5,0.6432239487088659
RGPD6,0.23817635256960557
RGPD8,0.759009950350325
RGR,0.287475117689465
RGS1,0.771065627063051
RGS10,0.8220756087065177
RGS11,0.5444347497134358
RGS12,0.8236134389598879
RGS13,0.450251018582148
RGS14,0.8173646836827315
RGS16,0.7219475920196546
RGS17,0.7628220465855289
RGS17P1,0.7409965694333215
RGS18,0.6323284676673406
RGS19,0.82699032662787
RGS2,0.8315869620106213
RGS20,0.4588129482768383
RGS22,0.5575942254174969
RGS3,0.8334805714063277
RGS4,0.4935061763078602
RGS5,0.659622955065821
RGS5-AS1,0.037446295040316824
RGS6,0.5945308534457808
RGS7,0.33356710762196196
RGS7BP,0.48843665462942754
RGS8,0.26039166148347925
RGS9,0.6623860587269041
RGS9BP,0.3313014495425499
RGSL1,0.019390020027113097
RHAG,0.36477144912032655
RHBDD1,0.8705093111988343
RHBDD2,0.8593831511892618
RHBDD3,0.83883957408797
RHBDF1,0.6466835119375767
RHBDF1P1,0.019336025216356245
RHBDF2,0.842310841991599
RHBDL1,0.6469596593936314
RHBDL2,0.6589937060189998
RHBDL3,0.5409588038338399
RHBG,0.6009065137279684
RHCE,0.5821586573921069
RHCG,0.43424327056290113
RHD,0.7317804664894861
RHEB,0.8800184512675306
RHEBL1,0.7147114859914026
RHEBP1,0.020229031556478705
RHEBP2,0.2802986900504564
RHEX,0.026121728292480384
RHNO1,0.8587928995614369
RHO,0.07273784546462114
RHOA,0.9068714215635769
RHOA-IT1,0.41557905572457143
RHOB,0.8056943067592639
RHOBTB1,0.7381132842584459
RHOBTB2,0.8009107547493994
RHOBTB3,0.8264836048040785
RHOC,0.8322972178046784
RHOD,0.5168875448457817
RHOF,0.7717566246598142
RHOG,0.864986334410882
RHOG2P,0.17477911750474717
RHOH,0.6514229689938034
RHOJ,0.5730452648165849
RHOQ,0.8463104737566274
RHOQ-AS1,0.28011628182582127
RHOQP1,0.22941057625804806
RHOQP2,0.13902083185528336
RHOQP3,0.04917912424298687
RHOT1,0.8868614157532285
RHOT1P1,0.0
RHOT1P2,0.09351099184925327
RHOT1P3,0.5818959536804679
RHOT2,0.8539457058406984
RHOU,0.7319564076432741
RHOV,0.42991896087299
RHOXF1,0.504596722877415
RHOXF1-AS1,0.13788476861163645
RHOXF1P1,0.7601990748171489
RHOXF2,0.019345867816003226
RHOXF2B,0.019744909059479454
RHPN1,0.7577698111493262
RHPN1-AS1,0.16445571397211156
RHPN2,0.6842146577342574
RHPN2P1,0.08338724592727009
RIBC1,0.7101740283516517
RIBC2,0.5554670757068956
RIC1,0.87692966071368
RIC3,0.7709074613178136
RIC3-DT,0.5885193277080224
RIC8A,0.8935181882420022
RIC8B,0.8411887196041387
RICTOR,0.8724592665436082
RIDA,0.8262734064597219
RIF1,0.8810993283495647
RIIAD1,0.3205189327546888
RILP,0.7748430363804111
RILPL1,0.761850523178864
RILPL2,0.8521507464674695
RIMBP2,0.48837500667770717
RIMBP3,0.007060406614486925
RIMBP3B,0.7441417440430419
RIMBP3C,0.03386838087833388
RIMKLA,0.6352200833496333
RIMKLB,0.8596367699416341
RIMKLBP1,0.3614711010988241
RIMKLBP2,0.5021409469328958
RIMS1,0.5116858765078556
RIMS2,0.6432101959243929
RIMS3,0.7387207063902665
RIMS4,0.4596930466269177
RIN1,0.7393382702805514
RIN2,0.7314410876322551
RIN3,0.8438341822504642
RING1,0.8602060656940768
RINL,0.8283469907640947
RINT1,0.8727037376572526
RIOK1,0.8736340261364309
RIOK2,0.8687657267612595
RIOK3,0.883523783715976
RIOX1,0.8372919610058835
RIOX2,0.8597093450690343
RIPK1,0.8785629244118085
RIPK2,0.8351154969327962
RIPK2-DT,0.25683745418670156
RIPK3,0.7824229821091808
RIPK4,0.48959788068418497
RIPOR1,0.8388674203242186
RIPOR2,0.7844487296617442
RIPOR3,0.7651641055314224
RIPOR3-AS1,0.6475533875757139
RIPPLY1,0.20586777397948608
RIPPLY2,0.2663703344724043
RIPPLY3,0.5537396054442469
RIT1,0.8621450884308259
RIT2,0.16538495508978224
RITA1,0.8233018342684904
RLBP1,0.2756632885243282
RLF,0.8762521467154604
RLIM,0.8852782667844988
RLIMP1,0.026903058203336605
RLN1,0.26635397730518506
RLN2,0.39039958599979596
RLN3,0.05076006010622669
RMC1,0.8861577627335484
RMDN1,0.8869700039177094
RMDN2,0.8204059016405243
RMDN2-AS1,0.374163014324462
RMDN3,0.8565372444944912
RMI1,0.818522920704773
RMI2,0.7247225660796344
RMND1,0.8718652045834064
RMND5A,0.8838506760916329
RMND5B,0.8547330447722623
RMRP,0.32472828426765143
RMST,0.03297331582618457
RN7SKP1,0.022650745151836627
RN7SKP106,0.03293008444661494
RN7SKP108,0.023687596258560872
RN7SKP11,0.0
RN7SKP110,0.14926379396287226
RN7SKP113,0.021662742600731644
RN7SKP116,0.36853094660137553
RN7SKP118,0.0
RN7SKP127,0.1674257978548156
RN7SKP134,0.07029217283059996
RN7SKP137,0.0
RN7SKP140,0.028847355410433817
RN7SKP146,0.026121728292480384
RN7SKP150,0.37667894421831305
RN7SKP151,0.19666738494463187
RN7SKP16,0.6409460533134468
RN7SKP160,0.3077826944900418
RN7SKP161,0.08814254193918336
RN7SKP163,0.10567113872057321
RN7SKP169,0.023687596258560872
RN7SKP173,0.5409427595058311
RN7SKP18,0.5277109752180149
RN7SKP180,0.12524250361650813
RN7SKP195,0.32210134270186985
RN7SKP197,0.1702522219821525
RN7SKP198,0.0
RN7SKP202,0.04218759524117155
RN7SKP203,0.225556266009885
RN7SKP208,0.029243595923331145
RN7SKP209,0.16204201527294593
RN7SKP21,0.12070067831062847
RN7SKP214,0.045330899626831456
RN7SKP22,0.054240098909022816
RN7SKP225,0.046989567128236764
RN7SKP23,0.32848301190271356
RN7SKP230,0.0460178091412472
RN7SKP239,0.27615176747847614
RN7SKP240,0.0892305391846413
RN7SKP241,0.03821322917989245
RN7SKP255,0.23140737194601502
RN7SKP256,0.09090429214111695
RN7SKP258,0.05284268672241099
RN7SKP259,0.02205636650347209
RN7SKP26,0.2087181196364487
RN7SKP264,0.05128363136294989
RN7SKP268,0.09975564250746694
RN7SKP269,0.3598850985626695
RN7SKP271,0.17584435965209022
RN7SKP272,0.15452614589957503
RN7SKP275,0.10839336917532749
RN7SKP276,0.4321098666660863
RN7SKP281,0.0434500612187233
RN7SKP287,0.03298581298869474
RN7SKP292,0.18300410957759783
RN7SKP293,0.033424128661682984
RN7SKP296,0.35494323660045546
RN7SKP30,0.27163982077478244
RN7SKP4,0.08318247439842097
RN7SKP5,0.030044565868051487
RN7SKP50,0.13584379605240215
RN7SKP51,0.029468646660664843
RN7SKP55,0.040526945283304916
RN7SKP56,0.14999589287905368
RN7SKP68,0.026121728292480384
RN7SKP69,0.0
RN7SKP70,0.3498640294704325
RN7SKP71,0.20927821689097748
RN7SKP73,0.032580559163544964
RN7SKP74,0.29912905870570594
RN7SKP75,0.0
RN7SKP78,0.2151538506675742
RN7SKP80,0.5806308357860172
RN7SKP86,0.030702902973650636
RN7SKP87,0.03893851972793405
RN7SKP9,0.22241439588577727
RN7SKP92,0.026121728292480384
RN7SKP95,0.18500160501742624
RN7SKP97,0.3933531069674825
RN7SL105P,0.026121728292480384
RN7SL113P,0.03097809124819273
RN7SL116P,0.02937379020434261
RN7SL118P,0.16854687665826773
RN7SL121P,0.3637650750577428
RN7SL123P,0.0
RN7SL124P,0.707408156487863
RN7SL127P,0.07766087130521848
RN7SL128P,0.026121728292480384
RN7SL12P,0.6913953972447184
RN7SL130P,0.33955474289966303
RN7SL134P,0.2524744348815047
RN7SL138P,0.0
RN7SL141P,0.0
RN7SL144P,0.09809591657811756
RN7SL145P,0.022650745151836627
RN7SL146P,0.031355297848331354
RN7SL152P,0.030702902973650636
RN7SL153P,0.3229746889485905
RN7SL155P,0.05982515981204117
RN7SL15P,0.7248298039185215
RN7SL166P,0.14275356069809098
RN7SL16P,0.18988716977067255
RN7SL172P,0.38438791380800186
RN7SL173P,0.3368188303886319
RN7SL180P,0.808281716015413
RN7SL181P,0.7230201309230091
RN7SL186P,0.019206155226695
RN7SL187P,0.722872779819737
RN7SL192P,0.03237983098859232
RN7SL19P,0.029721150255197504
RN7SL2,0.0
RN7SL200P,0.0
RN7SL202P,0.041517190144541916
RN7SL204P,0.21983135803073584
RN7SL208P,0.12180720378338306
RN7SL209P,0.23155168566665385
RN7SL20P,0.6248736839766951
RN7SL211P,0.0
RN7SL213P,0.0
RN7SL219P,0.508210771183348
RN7SL220P,0.8890661979733688
RN7SL221P,0.15363667139021053
RN7SL229P,0.028868023194568493
RN7SL22P,0.13726120364770766
RN7SL230P,0.8080158912023271
RN7SL233P,0.17040653582224752
RN7SL236P,0.0848563609157913
RN7SL239P,0.5004060304998442
RN7SL23P,0.022650745151836627
RN7SL241P,0.08529591577018525
RN7SL242P,0.7087815576413308
RN7SL246P,0.0
RN7SL251P,0.026121728292480384
RN7SL253P,0.026121728292480384
RN7SL258P,0.032806837968231806
RN7SL262P,0.547313185738438
RN7SL263P,0.10138852920949604
RN7SL268P,0.08285495427582068
RN7SL269P,0.49061324235497716
RN7SL272P,0.0950481208470707
RN7SL274P,0.0
RN7SL275P,0.07780363513529875
RN7SL278P,0.5110905819222623
RN7SL279P,0.23525584881065453
RN7SL280P,0.655502322967171
RN7SL288P,0.1811841952776051
RN7SL292P,0.0
RN7SL297P,0.6397465168699511
RN7SL3,0.12253487870846347
RN7SL301P,0.3728250367794925
RN7SL305P,0.3776072273674953
RN7SL30P,0.04790509318075631
RN7SL310P,0.0
RN7SL313P,0.30136959335987523
RN7SL314P,0.7475563537567681
RN7SL316P,0.5771536010402013
RN7SL317P,0.028929979265758687
RN7SL320P,0.13049567529141048
RN7SL328P,0.5399465133413859
RN7SL329P,0.3896200078751251
RN7SL32P,0.5983343055124235
RN7SL333P,0.05585897755091418
RN7SL334P,0.08226322920100049
RN7SL336P,0.028584140898731736
RN7SL338P,0.5663931739410656
RN7SL339P,0.6889552926325675
RN7SL344P,0.7998125032820287
RN7SL34P,0.03521792119607581
RN7SL353P,0.036477601474801835
RN7SL356P,0.10016251428205492
RN7SL362P,0.6692369600889525
RN7SL363P,0.874150305104743
RN7SL364P,0.12690277576791187
RN7SL368P,0.3928214137617936
RN7SL371P,0.13600704899906135
RN7SL377P,0.12342098335808538
RN7SL378P,0.6804516951068876
RN7SL381P,0.2607469591585996
RN7SL382P,0.30172406052822076
RN7SL384P,0.0
RN7SL385P,0.024745719835966407
RN7SL386P,0.15020445935526128
RN7SL388P,0.019386125626177253
RN7SL391P,0.15934894272641842
RN7SL394P,0.0
RN7SL395P,0.04481013614179752
RN7SL396P,0.15974581826100265
RN7SL398P,0.6173269935647784
RN7SL399P,0.33176677736404625
RN7SL402P,0.03131742355637246
RN7SL403P,0.0
RN7SL405P,0.7129173027685065
RN7SL40P,0.17358452501250643
RN7SL416P,0.039198035028361944
RN7SL417P,0.025448628553162767
RN7SL430P,0.056350768610237356
RN7SL431P,0.03840391994867265
RN7SL434P,0.02205636650347209
RN7SL440P,0.13286632973597634
RN7SL441P,0.058579530657524304
RN7SL444P,0.4293799980211479
RN7SL449P,0.034009300897098305
RN7SL44P,0.780914787920007
RN7SL452P,0.03381314671529545
RN7SL455P,0.0863828330645472
RN7SL45P,0.026121728292480384
RN7SL460P,0.059259607722290775
RN7SL470P,0.4529944210214405
RN7SL471P,0.2833259121232856
RN7SL472P,0.7376181434903523
RN7SL473P,0.05272852089871738
RN7SL475P,0.25466935679599556
RN7SL477P,0.23493073320682933
RN7SL47P,0.06659435695490279
RN7SL482P,0.07319696409827825
RN7SL487P,0.10760779525719721
RN7SL488P,0.053801160372518475
RN7SL48P,0.1650778198223205
RN7SL491P,0.09586270647567185
RN7SL493P,0.30654638820571556
RN7SL494P,0.29725870668123455
RN7SL497P,0.8748889111613352
RN7SL49P,0.6637789693654029
RN7SL4P,0.06974424534790824
RN7SL502P,0.03097809124819273
RN7SL505P,0.01664202939343773
RN7SL508P,0.03904047525577481
RN7SL510P,0.31710297481317573
RN7SL513P,0.09807309426258437
RN7SL517P,0.0831082759728321
RN7SL521P,0.0
RN7SL524P,0.0
RN7SL525P,0.03513133626305065
RN7SL526P,0.8262823521596887
RN7SL531P,0.019827641726446577
RN7SL535P,0.03977552589744593
RN7SL538P,0.727838288682636
RN7SL541P,0.25732526588647164
RN7SL543P,0.036438997342247426
RN7SL552P,0.5133406890118096
RN7SL555P,0.5835264381888686
RN7SL558P,0.1748481185709979
RN7SL559P,0.3517267402003015
RN7SL55P,0.3705975673375742
RN7SL560P,0.0773246031993221
RN7SL566P,0.31833538554749685
RN7SL569P,0.46826492695452193
RN7SL574P,0.6164849797248174
RN7SL577P,0.14839166945625848
RN7SL57P,0.5642001047642861
RN7SL582P,0.2780669159560606
RN7SL583P,0.04222860221348068
RN7SL585P,0.13004312424114728
RN7SL587P,0.0
RN7SL589P,0.45628536465933967
RN7SL592P,0.08970143164875555
RN7SL5P,0.3572042528423669
RN7SL600P,0.028584140898731736
RN7SL602P,0.05993080253050065
RN7SL605P,0.19012160893581465
RN7SL610P,0.10431349546796709
RN7SL614P,0.0
RN7SL619P,0.7472021230414796
RN7SL620P,0.20209072284973217
RN7SL621P,0.08271160751047724
RN7SL624P,0.0
RN7SL629P,0.15244930354960307
RN7SL630P,0.08814208403239832
RN7SL634P,0.08763091391714584
RN7SL644P,0.03995951163093403
RN7SL645P,0.22354924527832098
RN7SL648P,0.19805786418568083
RN7SL650P,0.059028908891555654
RN7SL652P,0.6246710387495715
RN7SL653P,0.27414254211852407
RN7SL655P,0.8892636626231367
RN7SL659P,0.037503924889976226
RN7SL65P,0.04941195650080321
RN7SL663P,0.29964547426755717
RN7SL664P,0.0
RN7SL665P,0.0
RN7SL667P,0.3383898086267352
RN7SL670P,0.5766605018060994
RN7SL674P,0.8568620239247711
RN7SL678P,0.5791838122415531
RN7SL67P,0.14395433740249186
RN7SL681P,0.6011386597677337
RN7SL683P,0.6462560627832824
RN7SL684P,0.688085670025573
RN7SL687P,0.05448747435776646
RN7SL689P,0.02426716210852009
RN7SL68P,0.06509189306852481
RN7SL690P,0.6693434280212461
RN7SL693P,0.04278578140371825
RN7SL698P,0.044078588284816256
RN7SL69P,0.04055610349798888
RN7SL704P,0.019310618851476558
RN7SL706P,0.5606720498682379
RN7SL716P,0.0404292133149291
RN7SL718P,0.17408462960813387
RN7SL724P,0.06841751134492702
RN7SL726P,0.20190960594135499
RN7SL733P,0.5549851976247496
RN7SL735P,0.8723749176989677
RN7SL736P,0.6866540212447088
RN7SL738P,0.05059647329518091
RN7SL73P,0.1188546926245585
RN7SL740P,0.6128017867124919
RN7SL743P,0.3050051056946005
RN7SL744P,0.17918659377002943
RN7SL748P,0.6502706044876028
RN7SL749P,0.2501055527822683
RN7SL751P,0.14743671541428338
RN7SL752P,0.020989508536632395
RN7SL753P,0.2399613577862113
RN7SL75P,0.6914587798471429
RN7SL760P,0.5681759067576223
RN7SL762P,0.047767813443282625
RN7SL767P,0.03702127484266249
RN7SL771P,0.0
RN7SL774P,0.6369758391403133
RN7SL775P,0.14368250858498632
RN7SL784P,0.027373336571804296
RN7SL78P,0.6644019015697785
RN7SL798P,0.055733272722263916
RN7SL801P,0.11524290298601214
RN7SL809P,0.39277770950977153
RN7SL811P,0.23370436281424622
RN7SL812P,0.1314879242986361
RN7SL819P,0.2367607625021818
RN7SL81P,0.6367830399002237
RN7SL820P,0.042659435818423574
RN7SL823P,0.42991790881205383
RN7SL832P,0.019075216523903094
RN7SL833P,0.0
RN7SL834P,0.5189301368014434
RN7SL838P,0.6346010430170043
RN7SL842P,0.7192953486898072
RN7SL850P,0.12356818905340428
RN7SL851P,0.5756528188875096
RN7SL856P,0.20050984732644872
RN7SL861P,0.6215916120816027
RN7SL862P,0.18052061263028796
RN7SL868P,0.22603047968631307
RN7SL8P,0.04638794098820265
RN7SL93P,0.16280865445751624
RN7SL96P,0.25113519557254904
RN7SL98P,0.6887844261056888
RNA5S9,0.14095671249839492
RNA5SP101,0.044160483868355804
RNA5SP108,0.23764757405240733
RNA5SP111,0.2570860119590056
RNA5SP118,0.049543658949121605
RNA5SP122,0.32284952474048667
RNA5SP123,0.04171985087720265
RNA5SP129,0.14290145729030124
RNA5SP132,0.04691693915489903
RNA5SP139,0.0
RNA5SP151,0.04849741609680169
RNA5SP155,0.16028334028686664
RNA5SP163,0.020102145039057717
RNA5SP174,0.021662742600731644
RNA5SP18,0.10901597551210962
RNA5SP187,0.3334448706115767
RNA5SP195,0.20113619864523025
RNA5SP201,0.1796455462624128
RNA5SP203,0.20409425212983434
RNA5SP207,0.02205636650347209
RNA5SP217,0.41957522838842165
RNA5SP219,0.28510045776850323
RNA5SP260,0.05844855737887067
RNA5SP268,0.1886172575240066
RNA5SP283,0.296787786048906
RNA5SP288,0.16915301784776926
RNA5SP290,0.15834379721322334
RNA5SP296,0.051914531354031235
RNA5SP298,0.09123793155591675
RNA5SP301,0.06586988664382731
RNA5SP307,0.14793606305534757
RNA5SP311,0.09041753770665739
RNA5SP317,0.22219388993793554
RNA5SP323,0.029941545330199437
RNA5SP33,0.24445000617130963
RNA5SP333,0.02205636650347209
RNA5SP334,0.024467133773517724
RNA5SP345,0.04588891217520619
RNA5SP354,0.14052458614315544
RNA5SP357,0.5596729795100349
RNA5SP363,0.15940163974841104
RNA5SP364,0.0
RNA5SP37,0.33326284024056985
RNA5SP383,0.47379687564533424
RNA5SP39,0.1319288356717524
RNA5SP390,0.029721150255197504
RNA5SP393,0.051013258247508464
RNA5SP395,0.04646204881218119
RNA5SP404,0.14714625430692008
RNA5SP434,0.6901298148028763
RNA5SP435,0.0
RNA5SP442,0.0
RNA5SP449,0.7419135161984718
RNA5SP450,0.11442066071540147
RNA5SP452,0.0852815647889652
RNA5SP46,0.02940752704827465
RNA5SP462,0.08180021044188723
RNA5SP464,0.0856536481304293
RNA5SP473,0.08257448423656044
RNA5SP474,0.11981234999128787
RNA5SP479,0.04222679096709114
RNA5SP481,0.026121728292480384
RNA5SP490,0.5367151636899001
RNA5SP492,0.149951964613247
RNA5SP493,0.035256159659786235
RNA5SP494,0.0
RNA5SP496,0.0
RNA5SP498,0.03893907863554369
RNA5SP507,0.0
RNA5SP508,0.0568041897994539
RNA5SP515,0.11242264422666981
RNA5SP527,0.6112066242416954
RNA5SP67,0.07941430444864994
RNA5SP69,0.04454099647315812
RNA5SP78,0.23336216570966006
RNA5SP82,0.5062272098519619
RNA5SP92,0.05458780225818716
RNASE1,0.6632426412286104
RNASE10,0.6298255059324893
RNASE11,0.01959060880332464
RNASE13,0.23412331075127935
RNASE2,0.4962370652420647
RNASE3,0.2780720503535745
RNASE4,0.23706842435168152
RNASE6,0.7310569074914939
RNASE7,0.227224823814837
RNASE8,0.026494326871127072
RNASE9,0.026121728292480384
RNASEH1,0.8689779161250585
RNASEH1-AS1,0.02137875126267197
RNASEH1P1,0.5344775453624565
RNASEH1P2,0.35560457507832854
RNASEH2A,0.7544562389930064
RNASEH2B,0.8597281825272179
RNASEH2B-AS1,0.3168362294891697
RNASEH2C,0.8747255703245834
RNASEK,0.8441869418644206
RNASEK-C17orf49,0.6337587618838735
RNASEL,0.8366337374290461
RNASET2,0.8450999462786364
RND1,0.7632926551561878
RND2,0.6617831851448951
RND3,0.6241764219870972
RNF10,0.8935598166592716
RNF103,0.8871889231153492
RNF103-CHMP3,0.07185278504105364
RNF11,0.8762781012990267
RNF111,0.8885175919526747
RNF112,0.6012076857153483
RNF113A,0.8601339742886257
RNF113B,0.0
RNF114,0.8961620802264465
RNF115,0.4920848259449562
RNF11P2,0.026121728292480384
RNF121,0.850158189624996
RNF122,0.8024108491542978
RNF123,0.8694230133246088
RNF125,0.809853827013366
RNF126,0.8400186551744888
RNF126P1,0.01953995496659111
RNF128,0.44939857952019124
RNF13,0.8805385529147026
RNF130,0.8517315257268863
RNF133,0.25556032566675213
RNF135,0.8219164210555059
RNF138,0.8455537861444156
RNF138P1,0.0
RNF139,0.8711835721452024
RNF139-AS1,0.7857280229532633
RNF14,0.8808713144135288
RNF141,0.8670853831297919
RNF144A,0.8288978257836896
RNF144B,0.8193503744586244
RNF145,0.8840842090859188
RNF146,0.8753898040158048
RNF148,0.11535153567764955
RNF149,0.8661511614975324
RNF14P1,0.026121728292480384
RNF14P3,0.0
RNF14P4,0.0787294221695557
RNF150,0.6627124832600004
RNF151,0.12505643679572898
RNF152,0.6972855790529383
RNF152P1,0.16312820626671687
RNF157,0.7491195718164416
RNF157-AS1,0.2398193071534428
RNF165,0.7136562314463567
RNF166,0.8449195686528165
RNF167,0.8887960802034414
RNF168,0.8709887171856355
RNF169,0.856791732499762
RNF17,0.17963032715821492
RNF170,0.876644455098179
RNF175,0.574470900952325
RNF180,0.6235071795194194
RNF181,0.888746509879693
RNF182,0.43825195313000154
RNF183,0.39456676750540987
RNF185,0.8713525642294702
RNF186,0.12480924200604793
RNF187,0.8513179154177613
RNF19A,0.8888064888325479
RNF19B,0.8504616207545214
RNF2,0.8646034025209568
RNF20,0.8926010840222746
RNF207,0.7814571517039327
RNF207-AS1,0.38424369747160003
RNF208,0.5673021513585388
RNF212,0.7684372500471415
RNF212B,0.42139676314343366
RNF213,0.8859235962132009
RNF213-AS1,0.2365694703387322
RNF214,0.8814577395313061
RNF215,0.8253473110173961
RNF216,0.8960243286242411
RNF216-IT1,0.04132168034454908
RNF216P1,0.8746727392960716
RNF217,0.7880646833934637
RNF217-AS1,0.0
RNF220,0.8831826410294829
RNF222,0.5904120421457247
RNF223,0.09395258472179313
RNF224,0.11973174254659658
RNF225,0.022650745151836627
RNF227,0.8378921143351494
RNF24,0.8450495944184888
RNF25,0.843521327736439
RNF26,0.8571168049785001
RNF2P1,0.029721150255197504
RNF31,0.8672661662961695
RNF32,0.7643109365146582
RNF32-AS1,0.5206178965855258
RNF34,0.88025029451104
RNF38,0.8883348433815631
RNF39,0.5285594657168754
RNF4,0.9003233421326177
RNF40,0.8896419691917278
RNF41,0.8864683390447111
RNF43,0.7013948187400477
RNF44,0.8656494162074603
RNF5,0.87814575384931
RNF5P1,0.023085671977648548
RNF6,0.879916276455743
RNF6P1,0.028947214431223833
RNF7,0.8957983626856023
RNF7P1,0.03304989302952166
RNF8,0.8634329661595487
RNFT1,0.828159664537039
RNFT1-DT,0.024632906156833112
RNFT1P2,0.29132679683774776
RNFT1P3,0.18983840306158972
RNFT2,0.7525999368308685
RNGTT,0.8691202546213171
RNGTTP1,0.49895590452381
RNH1,0.8762235388319309
RNLS,0.8074816779815253
RNMT,0.8923744692171108
RNPC3,0.8770648041537208
RNPEP,0.8641002070753578
RNPEPL1,0.8507928256961119
RNPS1,0.8997738138372391
RNPS1P1,0.5753009945149795
RNU1-1,0.20537738822120544
RNU1-100P,0.20411724821867827
RNU1-103P,0.21317482520706854
RNU1-109P,0.1233510711068897
RNU1-11P,0.13605728808737172
RNU1-124P,0.1608162343689058
RNU1-129P,0.0
RNU1-132P,0.03802432451109128
RNU1-134P,0.1367879136304867
RNU1-138P,0.026121728292480384
RNU1-151P,0.03898597527502656
RNU1-153P,0.15014299818389798
RNU1-155P,0.26073108894196306
RNU1-16P,0.29947214673228906
RNU1-2,0.22525539237730952
RNU1-22P,0.14225871743801255
RNU1-30P,0.22129484574820335
RNU1-36P,0.0899959679347132
RNU1-47P,0.03728835692338617
RNU1-63P,0.09273259683513424
RNU1-67P,0.16248304842527017
RNU1-6P,0.20019163320887412
RNU1-70P,0.08772642582325019
RNU1-72P,0.07324401372394596
RNU1-73P,0.16689595326991036
RNU1-75P,0.02025353684885345
RNU1-83P,0.02935894141409212
RNU1-91P,0.16049100502709357
RNU1-94P,0.03203503479042913
RNU11,0.1938940486228825
RNU12-2P,0.0616846822562378
RNU2-11P,0.34272377376284036
RNU2-13P,0.1589870957714774
RNU2-17P,0.07250734666476122
RNU2-22P,0.11149143658479532
RNU2-24P,0.2404905266231565
RNU2-27P,0.30568624461125415
RNU2-28P,0.07299604730622489
RNU2-32P,0.020628709700503456
RNU2-33P,0.046504381826457775
RNU2-38P,0.04375626768824237
RNU2-46P,0.17027756509370662
RNU2-51P,0.02123504002680421
RNU2-52P,0.0285010884084419
RNU2-60P,0.14816646896117458
RNU2-63P,0.22734200872816956
RNU2-65P,0.0
RNU2-6P,0.1531025995877916
RNU2-7P,0.3430820585705796
RNU4-1,0.2447007169583295
RNU4-2,0.3318930360059098
RNU4-22P,0.06947436667573692
RNU4-23P,0.0
RNU4-24P,0.20633049178304397
RNU4-25P,0.02205636650347209
RNU4-29P,0.19636932050267386
RNU4-39P,0.22569578128734702
RNU4-40P,0.1958169273287832
RNU4-47P,0.2999677993550708
RNU4-48P,0.031695929687451496
RNU4-51P,0.19897234768135352
RNU4-5P,0.21965451838212424
RNU4-62P,0.2547449519146021
RNU4-65P,0.03665576947859617
RNU4-74P,0.026121728292480384
RNU4-78P,0.37499991860934323
RNU4-80P,0.0
RNU4-82P,0.20752402961620176
RNU4-87P,0.15245993733187957
RNU4-89P,0.6075654784172174
RNU4-8P,0.08616017756810712
RNU4-9P,0.11058788441843237
RNU4ATAC,0.04083713894865948
RNU4ATAC16P,0.1850798290152531
RNU4ATAC18P,0.19684016569206153
RNU5A-1,0.25630504086484396
RNU5A-8P,0.12347622777756528
RNU5B-1,0.25547039500866775
RNU5B-2P,0.3442299434940719
RNU5B-3P,0.3304834558260814
RNU5B-4P,0.1290480443609452
RNU5D-1,0.24968951444190213
RNU5E-1,0.2355743579085975
RNU5E-10P,0.0
RNU5E-4P,0.22405720709985533
RNU5E-8P,0.0
RNU5F-1,0.26876675711894893
RNU6-1,0.14027416307856944
RNU6-1003P,0.31297180389604284
RNU6-1004P,0.09580301895060683
RNU6-1005P,0.20159855227896628
RNU6-100P,0.13158352860723344
RNU6-1010P,0.14074914476492406
RNU6-1011P,0.23203350940326617
RNU6-1016P,0.4431480232966831
