SYMBOL,overall_score,affected_pathway_score,animal_model_score,genetic_association_score,literature_score,rna_expression_score,somatic_mutation_score,druggability_score_smallmolecule,druggability_score_other_modalities,druggability_score_antibody
PSAP,0.2408750327985764,0.010079077043059043,0.19611067484153466,0.04082797543659104,0.006883868550344671,8.617234082904893e-05,0.0,0.55,0.0,0.4666666666666666
SIX3,0.3426604905218556,0.0,0.03667931103693385,0.3024265924324199,0.0180162192685004,0.0008570914167371461,0.0,0.0,0.0,0.0
FBLN5,0.1683953412790692,0.022307521748458143,0.0648890826787995,0.07518031876244778,0.01974402195855891,0.002538612459825349,0.0,0.0,0.0,0.45
ADAM9,0.12852895070091913,0.03095187294621788,0.061468844467055424,0.020627473730866503,0.02522248313858388,0.0016576963066502995,0.0,0.29999999999999993,0.0,0.525
COCH,0.18307435669882602,0.0,0.03783837845459849,0.1487605262904951,0.016864032746468353,0.004762389348128186,0.0,0.0,0.0,0.5666666666666667
TRAPPC2,0.2891847395955249,0.014779082084186724,0.0637367799458965,0.22142324561403512,0.014476270589581654,0.0003813446458411083,0.0,0.0,0.0,0.0
FOXL2,0.4548772163005976,0.0,0.034140132199407584,0.08749099232954904,0.016984288928166055,0.0005735255329600165,0.34100115740740744,0.0,0.0,0.0
KCNE1,0.19096443682783376,0.007106655282897287,0.13611497776554585,0.056836728460573374,0.006977545762348486,0.0004448320250441038,0.0,0.4333333333333333,0.0,0.525
CNKSR2,0.3344033073204046,0.1878711435332512,0.010500179211469531,0.14475806451612902,0.009816811915084172,0.00850935463726742,0.0,0.0,0.0,0.3833333333333333
GABRA5,0.6039357964344126,0.02863183752954435,0.034969973890524524,0.017955368944655166,0.003165839983650412,0.0016595182498136641,0.0,0.6625000000000001,0.0,0.45
TRPA1,0.13870797696053652,0.01700277751525117,0.02867521456146872,0.03501789627883296,0.029309886294567995,0.0013625589023005956,0.0,0.6625,0.0,0.5666666666666667
HACE1,0.3002923603470405,0.03389830508474576,0.0,0.2438327700749265,0.039141140103578005,0.00013218009504669846,0.0,0.0,0.0,0.0
SNAP25,0.2573512571983201,0.013755373978118608,0.1076172587776188,0.017499237837552653,0.013067987594122608,0.0014874426510006428,0.0,0.0,1.0,0.3833333333333333
ALB,0.0828842141201338,0.01869037988172064,0.02847477766170468,0.009327417149753004,0.02904255049505012,0.0010354397491687737,0.007416563658838072,0.5125000000000001,0.0,0.4666666666666666
VPS13D,0.2326002000842117,0.0,0.0,0.22011517592962235,0.018978588887038333,0.0,0.0,0.0,0.0,0.0
CNGA1,0.3251969514379489,0.03461846929582671,0.0,0.24768718699148545,0.01080754045130292,0.010858361122859015,0.03125,0.3,0.0,0.3750000000000001
DDX59,0.2450860722825027,0.0,0.09078720098039217,0.1517403046874439,0.010755297385620916,0.0010093974970197062,0.0,0.0,0.0,0.0
PNLIP,0.10620831248536987,0.03705787660523286,0.012595447996976566,0.01710363717055788,0.02434696326289144,0.0,0.0,0.6666666666666666,0.0,0.5666666666666667
TPRKB,0.20540859175176512,0.0,0.0,0.19636139890227733,0.007337254901960784,0.0032648399083113283,0.0,0.4,0.0,0.0
AJUBA,0.16276495150087547,0.07827501909040945,0.016767508796296297,0.014944954706847459,0.02218709065958965,0.0074773815431401405,0.08333333333333333,0.0,0.0,0.3499999999999999
GRIK1,0.28725070535383285,0.0129015271195366,0.02668823568437184,0.035357192306105636,0.010929667901559331,0.00041889214846005564,0.0,0.6100000000000001,0.0,0.4666666666666666
HEPHL1,0.22269406368213449,0.0,0.1301900716845878,0.09389683952735316,0.0015419354838709675,0.0071565073089030935,0.0,0.0,0.0,0.3250000000000001
PROX1,0.1804297808625437,0.0,0.07142563293050355,0.09552808158350498,0.02155857048718289,0.0013058431737432675,0.0,0.0,0.0,0.0
POU5F1B,0.5078631557316535,0.0,0.0,0.4950372720480473,0.019591849740515744,0.003313565976492625,0.0,0.0,0.0,0.0
PDCD6IP,0.2162218116947322,0.07593488508483771,0.09490954732510286,0.039403865530330616,0.008157517307833633,0.0014569339801659836,0.0,0.3500000000000001,0.0,0.7000000000000002
ZNF772,0.3489050742211049,0.0,0.0,0.0,0.021425925925925928,0.002655074221104876,0.3333333333333333,0.0,0.0,0.0
CBX1,0.06507898445482234,0.011299435028248588,0.0,0.035646574666485284,0.02039306206755032,0.0001489460806550982,0.0,0.0,0.0,0.0
STX5,0.2096077223843508,0.07342315289717131,0.13248699000000005,0.0,0.003869887179487179,0.0,0.0,0.0,0.0,0.35000000000000003
RPS8,0.22435129597814327,0.18181818181818185,0.0,0.015301167287609796,0.03008649232689709,0.0,0.0,0.6749999999999999,0.0,0.9
GOT2,0.08639908076386557,0.004672743733924967,0.01861131065131792,0.04080169336505668,0.027682224737174643,0.0001957519171890972,0.0,0.0,0.0,0.675
KCNC4,0.21832932099533087,0.01575794584256334,0.0,0.0380354275417675,0.000281896551724138,0.0009055625391203467,0.0,0.65,0.0,0.5
PSMC5,0.3167963118993193,0.259752335111467,0.0,0.04511439455120514,0.0069460022620101754,0.001516149227794629,0.0,0.7500000000000001,0.0,0.1
VPS37B,0.1594784794995935,0.10526315789473684,0.0,0.0473590898518151,0.002347368421052632,0.005603600174094211,0.0,0.0,0.0,0.6749999999999998
H2BU1,0.4299850978414573,0.413452254154174,0.0,0.0,0.0,0.01843763046611094,0.0,0.7000000000000001,0.0,0.0
VWC2,0.3212323111964224,0.0,0.0,0.30922391096336976,0.000425,0.011583400233052548,0.0,0.0,0.0,0.375
H2AC21,0.4156771102609684,0.38306045291491575,0.0,0.0,0.0,0.035137172108688976,0.0,0.0,0.0,0.0
C14orf39,0.4666041447578178,0.0,0.07282872360686862,0.39197862028535696,0.001537313432835821,0.0008975471342488726,0.0,0.0,0.0,0.0
ZNF143,0.06155990999198305,0.0,0.0226916971916972,0.015408476302911946,0.024228715221858446,0.00012906586156917257,0.0,0.0,0.0,0.0
HKDC1,0.20380542779764307,0.0,0.017018836386341975,0.16402367089119915,0.014515505613413703,0.00923121840655035,0.0,0.30000000000000004,0.0,0.7000000000000003
SLC25A37,0.3972629136239728,0.0,0.0292340845410628,0.3616927146502924,0.0053438209889756175,0.0022980758520402635,0.0,0.0,0.0,0.3500000000000001
TESPA1,0.16480137663751088,0.0,0.06367912846301281,0.07777902081206038,0.0016459459459459461,0.021697281416491715,0.0,0.0,0.0,0.0
ADGRB3,0.08071352502899701,0.0,0.0,0.07544465709118305,0.004034530429240205,0.001762291950970607,0.0,0.7000000000000001,0.0,0.5666666666666667
TAF12,0.181398206300922,0.15,0.0,0.019019272923469544,0.012206807407407406,0.0016688981922672453,0.0,0.0,0.0,0.0
RAPGEF1,0.25706962443649545,0.13290515616963522,0.02495216049382716,0.0651510390970442,0.007450167296548248,0.0,0.027777777777777776,0.0,0.0,0.0
DERL3,0.15381893288032789,0.030303030303030307,0.0,0.10277834027526447,0.012552261382668474,0.008185300919364586,0.0,0.0,0.0,0.35
UBE2D2,0.1903405054527345,0.07396482233230804,0.0,0.06817174061974056,0.011181630240848051,0.0018158585590182488,0.05795756517699612,0.0,0.0,0.10000000000000002
SNX13,0.510247794719233,0.0,0.0,0.507088614063279,0.0016142857142857144,0.0015448949416682824,0.0,0.0,0.0,0.6999999999999998
BTBD3,0.22758587788096785,0.0,0.11233763565891476,0.11609944214115465,0.002418346253229975,0.002332291324079638,0.0,0.0,0.0,0.0
SMG6,0.4183852462769607,0.05443731609589041,0.010853013698630138,0.358912749681063,0.0017575342465753429,0.0,0.0,0.35000000000000003,0.0,0.0
CPQ,0.05716185425699656,0.0,0.0,0.042920520367181816,0.014540428871516506,0.0010140584671528604,0.0,0.0,0.0,0.5250000000000001
ANGPTL1,0.145250267080775,0.0,0.0951474211834111,0.032242427098928585,0.01013533023302714,0.008600080517576287,0.0,0.0,0.0,0.44999999999999984
FAM240C,0.4248803995266772,0.0,0.0,0.4228171834515201,0.0,0.0020632160751570625,0.0,0.0,0.0,0.0
TNIP2,0.19015690243526387,0.13403334905398245,0.0,0.039916847804224345,0.017002838684850922,0.0012175440467414472,0.0,0.0,0.0,0.0
PITPNB,0.16746104433100187,0.027214622911567392,0.0,0.13829604883184707,0.0012588235294117651,0.0006915490581756433,0.0,0.0,0.0,0.0
PRKACB,0.1053858715168932,0.05739082264752887,0.010590049455653474,0.021421049741012128,0.015933463122226547,0.004123115579977372,0.0,0.6166666666666667,0.0,0.5
EHF,0.06537137422656737,0.0,0.026661277603584475,0.02106475032609914,0.017240779147874297,0.003192507101558502,0.0,0.0,0.0,0.0
PPP2R3B,0.3249717022749835,0.3173364651326617,0.0,0.0,0.0,0.0076352371423218,0.0,0.0,0.0,0.0
NEK7,0.1567022193924496,0.0,0.0568083950617284,0.08997224128826453,0.008566120289385597,0.0019507008483092148,0.0,0.5,0.0,0.0
JRK,0.270440552353555,0.0,0.0,0.26259765993630163,0.00970137169921732,0.00015504411610495395,0.0,0.0,0.0,0.0
RCCD1,0.120703521672877,0.0,0.0,0.10975194541786712,0.015406672756860553,0.0007046699705566605,0.0,0.6999999999999998,0.0,0.375
HYAL3,0.11444639700401645,0.028234175766422974,0.0,0.0784729452548101,0.009078368298949615,0.0,0.0,0.0,0.0,0.35
C17orf99,0.13299102082797906,0.0,0.0,0.1215792069832484,0.0029599999999999995,0.008451813844730632,0.0,0.0,0.0,0.5249999999999998
ACTR8,0.17747265338485546,0.1248498546663709,0.0,0.05095879871848455,0.0,0.001664,0.0,0.6999999999999998,0.0,0.0
THEMIS2,0.09705924459634876,0.0,0.0,0.08543269711811274,0.0023574827636404358,0.009269064714595612,0.0,0.0,0.0,0.0
GJE1,0.2303791053703851,0.0,0.1919824142013037,0.03653747124790019,0.0,0.001859219921181137,0.0,0.0,0.0,0.525
GIMAP4,0.13597402267508862,0.0,0.0157985,0.10838088997536237,0.0016,0.010194632699726284,0.0,0.7,0.0,0.0
OR4D9,0.2688509737998919,0.2259996840770684,0.0,0.0149516583021198,0.0,0.03281553118527668,0.0,0.3,0.0,0.4666666666666666
ENOSF1,0.09497843195613397,0.0,0.0,0.08229415535978557,0.011606495007586964,0.002055757836064093,0.0,0.0,0.0,0.0
PIM3,0.07780777348024275,0.0,0.0,0.03548485384161733,0.025031511360284968,0.0005103457840715443,0.0,0.6166666666666667,0.0,0.0
OR6C6,0.40463134148356417,0.3912038119995306,0.0,0.013427529484033585,0.0,0.0,0.0,0.0,0.0,0.4666666666666666
MPG,0.08035675781824074,0.017891864538123626,0.02728367421034877,0.023128304554082216,0.02019150889027892,0.0,0.0,0.6500000000000001,0.0,0.0
MAP3K10,0.11207974962702813,0.0,0.0665739024390244,0.03006792704506618,0.00994231038683998,0.001217560975609756,0.0,0.6333333333333334,0.0,0.0
GBP5,0.13644264398754571,0.020389266304347824,0.1048448608397466,0.0,0.004272118353706852,0.009717127901021637,0.0,0.0,0.0,0.0
LMAN2,0.19911536767225949,0.07505520248266201,0.0,0.1219603174726646,0.0045931538461538475,0.0003122792473115585,0.0,0.0,0.0,0.3499999999999999
OR4S2,0.26504352365060085,0.2208457101734821,0.0,0.04226448014378549,0.0019333333333333336,0.0,0.0,0.0,0.0,0.4666666666666667
TRIM38,0.09761679558561397,0.0,0.046048049447616604,0.0508318001829886,0.0009243913941920851,0.0006545083285188186,0.0,0.0,0.0,0.1
SRR,0.07033107718621097,0.0,0.03188902197391045,0.03296002436620925,0.012142019145323221,0.0,0.0,0.5,0.0,0.29999999999999993
SLC25A11,0.1314811664609609,0.02911478788060941,0.0,0.08989639676375012,0.014840031950110657,0.0012901020342018852,0.0,0.0,0.0,0.3499999999999999
E4F1,0.037647560283535525,0.0,0.0,0.021551426500082016,0.016096133783453516,0.0,0.0,0.0,0.0,0.0
SLC17A7,0.11576018689573454,0.007819513405102483,0.0900719701879366,0.0011734796331866698,0.01453859529497653,0.005377985690077056,0.0,0.0,0.0,0.5
SLC35B3,0.1084617050180617,0.04276328367456055,0.0,0.0560078044300494,0.0058678164251207724,0.005924749763693293,0.0,0.0,0.0,0.3499999999999999
CCL3L3,0.12982117638640658,0.0,0.1091298861250353,0.0031977097446821176,0.015655998218114826,0.004153548227608588,0.0,0.0,0.0,0.4666666666666666
REP15,0.16800048489859126,0.0,0.14881093023255815,0.015903449578821966,0.0012558139534883722,0.002410523691862288,0.0,0.0,0.0,0.0
MIR142,0.21703197837809493,0.0,0.21703197837809493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R35,0.18335378492433246,0.0,0.11529695509169274,0.06169373060147914,0.00505,0.0013130992311606515,0.0,0.0,0.0,0.0
SLC23A1,0.17998313539641828,0.0,0.17367591212831626,0.0013217104517895242,0.0027610897126644552,0.0027627101677973713,0.0,0.0,0.0,0.5666666666666667
SF3A1,0.05278153269556564,0.0,0.0,0.04006720506758602,0.012469409205993758,0.00024491842198588065,0.0,0.6999999999999998,0.0,0.0
ZNF622,0.06825879884401956,0.0,0.0,0.05800213217735292,0.008706666666666668,0.0026400000000000004,0.0,0.0,0.0,0.0
RTL4,0.18240798295571128,0.0,0.17681478260869565,0.0,0.0034956521739130434,0.003154069912233065,0.0,0.0,0.0,0.10000000000000003
CNN1,0.03562144083553287,0.0,0.0,0.00476087819016169,0.019593935093568937,0.012609484694659398,0.0,0.0,0.0,0.0
PIF1,0.03745781842937214,0.0,0.0,0.014758056650559109,0.01580988692692441,0.006889874851888629,0.0,0.6999999999999998,0.0,0.0
FAM81A,0.04655556965892359,0.0,0.0,0.0283731110394001,0.0029250000000000005,0.015257458619523484,0.0,0.0,0.0,0.0
PAGE4,0.0492506582378222,0.0,0.0,0.0,0.0389546582378222,0.010296,0.0,0.0,0.0,0.0
TMPRSS11B,0.05104571033330338,0.0,0.0,0.0027197273448109627,0.0161791307288262,0.032686852259666235,0.0,0.0,0.0,0.5666666666666667
AP000944.5,0.07877177459891467,0.0,0.0,0.06726023256778718,0.0,0.011511542031127522,0.0,0.0,0.0,0.0
AC105749.1,0.0385502864872832,0.0,0.0,0.0,0.0,0.0385502864872832,0.0,0.0,0.0,0.0
ZSCAN1,0.10018463686347008,0.0,0.0,0.044744636863470084,0.0,0.05543999999999999,0.0,0.0,0.0,0.0
AC128685.1,0.0693,0.0,0.0,0.0,0.0,0.0693,0.0,0.0,0.0,0.0
HOXC13-AS,0.0932351234484466,0.0,0.0,0.0,0.0,0.0932351234484466,0.0,0.0,0.0,0.0
LINC02525,0.046559858399920766,0.0,0.0,0.0,0.0,0.046559858399920766,0.0,0.0,0.0,0.0
AC025946.1,0.09604,0.0,0.0,0.0,0.0,0.09604,0.0,0.0,0.0,0.0
AC098679.2,0.09212000000000001,0.0,0.0,0.0,0.0,0.09212000000000001,0.0,0.0,0.0,0.0
AC005274.1,0.0882,0.0,0.0,0.0,0.0,0.0882,0.0,0.0,0.0,0.0
HNRNPH3,0.01895308569458486,0.0,0.0,0.0055050358176231395,0.010558888888888892,0.002889160988072828,0.0,0.0,0.0,0.0
AC007848.1,0.0806156679233358,0.0,0.0,0.0,0.0,0.0806156679233358,0.0,0.0,0.0,0.0
LINC02710,0.07840000000000001,0.0,0.0,0.0,0.0,0.07840000000000001,0.0,0.0,0.0,0.0
LINC02069,0.07154344033809969,0.0,0.0,0.0,0.0,0.07154344033809969,0.0,0.0,0.0,0.0
LINC02413,0.05960940268864465,0.0,0.0,0.0,0.0,0.05960940268864465,0.0,0.0,0.0,0.0
RAB11FIP1,0.02169346706035821,0.0,0.0,0.001870744829547816,0.009920213521334086,0.01002540790489086,0.0,0.6999999999999997,0.0,0.0
AL158828.1,0.051462753377921056,0.0,0.0,0.0,0.0,0.051462753377921056,0.0,0.0,0.0,0.0
AL390718.1,0.049,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0
AC004551.1,0.04554,0.0,0.0,0.0,0.0,0.04554,0.0,0.0,0.0,0.0
AC245014.3,0.036184190759535134,0.0,0.0,0.0,0.0,0.036184190759535134,0.0,0.0,0.0,0.0
AC074254.1,0.038432309224762866,0.0,0.0,0.0,0.0,0.038432309224762866,0.0,0.0,0.0,0.0
MAGEA9B,0.02043705013857395,0.0,0.0,0.0,0.02043705013857395,0.0,0.0,0.0,0.0,0.0
CAVIN2-AS1,0.024998189265151242,0.0,0.0,0.0,0.0,0.024998189265151242,0.0,0.0,0.0,0.0
AC092068.3,0.03528,0.0,0.0,0.0,0.0,0.03528,0.0,0.0,0.0,0.0
AC007406.4,0.0120840921143345,0.0,0.0,0.0,0.0,0.0120840921143345,0.0,0.0,0.0,0.0
AC008555.1,0.011530358586193922,0.0,0.0,0.0,0.0,0.011530358586193922,0.0,0.0,0.0,0.0
CMC4,0.013500000000000005,0.0,0.0,0.0,0.013500000000000005,0.0,0.0,0.0,0.0,0.0
AC090578.2,0.019128426795934243,0.0,0.0,0.0,0.0,0.019128426795934243,0.0,0.0,0.0,0.0
AC020634.2,0.017405923195711395,0.0,0.0,0.0,0.0,0.017405923195711395,0.0,0.0,0.0,0.0
RN7SKP103,0.008193079220349276,0.0,0.0,0.0,0.0,0.008193079220349276,0.0,0.0,0.0,0.0
TRAV36DV7,0.008217386560270995,0.0,0.0,0.0,0.0,0.008217386560270995,0.0,0.0,0.0,0.375
AP000919.3,0.008131824305727174,0.0,0.0,0.0,0.0,0.008131824305727174,0.0,0.0,0.0,0.0
LINC00309,0.004971097646013511,0.0,0.0,0.0,0.0,0.004971097646013511,0.0,0.0,0.0,0.0
AL590434.1,0.0060946355422553935,0.0,0.0,0.0,0.0,0.0060946355422553935,0.0,0.0,0.0,0.0
RN7SKP94,0.005742867071766772,0.0,0.0,0.0,0.0,0.005742867071766772,0.0,0.0,0.0,0.0
LINC02874,0.0056357469903323045,0.0,0.0,0.0,0.0,0.0056357469903323045,0.0,0.0,0.0,0.0
AL136221.1,0.0053008565913980855,0.0,0.0,0.0,0.0,0.0053008565913980855,0.0,0.0,0.0,0.0
AL390760.1,0.004274985237017974,0.0,0.0,0.0,0.0,0.004274985237017974,0.0,0.0,0.0,0.0
AC017100.1,0.003932347245475952,0.0,0.0,0.0,0.0,0.003932347245475952,0.0,0.0,0.0,0.0
KDM6A,0.5492587968713278,0.03243313225127608,0.01880151709127276,0.03317510548523206,0.018369075314181558,7.945598577825609e-05,0.500979790552581,0.5666666666666668,0.0,0.0
TWIST1,0.19730796012057245,0.015325211335330925,0.04844666602628395,0.11714265319661295,0.02498797867857383,0.0018459503537035203,0.0,0.0,0.0,0.0
FANCG,0.5234600003007056,0.017610953621462266,0.05847328593355059,0.10330236538488796,0.0086563872209032,0.0002770715262888145,0.4180002012882448,0.0,0.0,0.65
VPS13B,0.3402030050766588,0.0,0.09886631183840244,0.2541380835784196,0.01257014583438838,0.0003514771776154088,0.0,0.0,0.0,0.0
PLG,0.2989761026977085,0.02761937207683412,0.06614179341968411,0.04347090561024276,0.016309622941595724,0.0008655996162771345,0.0,0.6,1.0,0.5666666666666665
CEP104,0.33716360591996386,0.0,0.0,0.3360648933230869,0.006457782776747062,0.0003671280009172676,0.0,0.0,0.0,0.0
SET,0.5807754831901843,0.03106584593692972,0.0,0.08418450300426532,0.012214499476547055,0.0004269096650052956,0.5046486146088627,0.0,0.0,0.0
MTFMT,0.10668350581742618,0.0,0.0,0.08032452483948703,0.02814122375183544,0.0,0.0,0.0,0.0,0.0
KAT6A,0.5151677704629684,0.06761058541323843,0.06859133514627516,0.031010500255316625,0.010284409613869791,6.179067147543444e-05,0.4151488449490887,0.5499999999999999,0.0,0.0
WIPF1,0.21638712136785332,0.0204411631495711,0.12820345086030593,0.06721885330234355,0.010377023736878278,0.0014668596359417561,0.0,0.7000000000000002,0.0,0.09999999999999998
KCNK18,0.6561120384499988,0.0607493447063376,0.0,0.03138144566404698,0.012251504545179938,0.0,0.0,0.6499999999999999,0.0,0.5666666666666667
RFXAP,0.2552402753180254,0.0,0.0,0.2352941176470588,0.02841081074348932,0.003032781290784961,0.0,0.0,0.0,0.0
SDHAF1,0.1805187962962963,0.0,0.0,0.16749999999999998,0.01490837962962963,0.0,0.0,0.0,0.0,0.0
CD28,0.18698883388896087,0.039850965013947984,0.025557728282113803,0.03898047425171637,0.03326687418237645,0.00042261160915921177,0.09491672727852002,0.0,0.0,0.6625000000000001
SYNE4,0.3013615272100854,0.0,0.08747908333333335,0.25,0.004859860317460317,0.010527304987863069,0.0,0.0,0.0,0.3499999999999999
PRPF6,0.2259741692789638,0.0,0.06694706666666668,0.1543811745996828,0.005979848138117232,0.0005059650647566985,0.0,0.7000000000000002,0.0,0.0
SMAD9,0.22151078013734093,0.0,0.0400751476793249,0.1708429778301263,0.008948074772273074,0.0054043595260458216,0.0,0.0,0.0,0.0
TRAPPC14,0.3343823441494079,0.0,0.0,0.31964424891131266,0.022880952380952384,0.0,0.0,0.0,0.0,0.65
PDGFA,0.1635882854377574,0.045187518855563664,0.07116707279521674,0.03971718446461565,0.010770733750500276,0.0017610444300142415,0.0,0.4,0.0,0.4666666666666667
VTI1A,0.4707258179658511,0.0,0.03952558558558559,0.11865812827278305,0.007417456700435306,0.00021868531426537169,0.3634588658896107,0.0,0.0,0.3500000000000001
GABRA3,0.6584287493586239,0.03669516275049702,0.021775581420111448,0.0,0.005561676842891462,0.0011207116598288688,0.0,0.6500000000000001,0.0,0.4666666666666667
ELF4,0.6056246453595401,0.0,0.02623036842105263,0.005737460130139401,0.007925253850628419,0.0007971028030962158,0.5707909751347846,0.0,0.0,0.0
HNRNPA2B1,0.4690114627821279,0.0,0.0,0.0928817787771682,0.023180815366803945,0.0005819953253486558,0.36826313405797095,0.0,0.0,0.7000000000000001
UNC45B,0.2308000080120968,0.0,0.08535512481481483,0.15333333333333332,0.006900000000000001,0.003446597178763421,0.0,0.0,0.0,0.0
C11orf65,0.09885566589931327,0.0,0.0,0.07755242808092809,0.023556685015494808,0.0,0.0,0.0,0.0,0.0
IL5,0.09311582665486344,0.008348033842966823,0.029295384994075795,0.004237195019180557,0.026473344264846085,8.16282567505237e-06,0.0,0.0,0.0,0.6
PLD1,0.09507082997500103,0.0,0.03931875366025159,0.031194167480589875,0.02905661356550998,0.0005175888047175375,0.0,0.475,0.0,0.65
MUC19,0.3331030224652111,0.0,0.03343765422222222,0.30047026604413984,0.015360401688593229,0.004767866237145577,0.0,0.0,0.0,0.0
DENND1B,0.2293657386172809,0.0,0.0060703846153846155,0.2229798225951541,0.004111056209642799,0.0008521493821356651,0.0,0.0,0.0,0.0
PKD1L1,0.44535000731249424,0.0,0.056284,0.3951107850902719,0.006991011111111112,0.0,0.0,0.0,0.0,0.3499999999999999
GABRP,0.6717902176051617,0.0,0.0,0.004082858815476306,0.004052237638806023,0.003800785572886773,0.0,0.65,0.0,0.375
GPR35,0.15517533095454938,0.03564893895575025,0.0,0.10796607213574967,0.01431771219804038,0.0009585449292424225,0.0,0.475,0.0,0.5666666666666667
TRIM8,0.16260660074348834,0.0,0.05222548848275466,0.1019931605046855,0.012481149077611293,0.0005149186512689429,0.0,0.0,0.0,0.0
IGLV3-21,0.17961506111757267,0.125,0.0,0.0,0.003954480969702696,0.05134197780596688,0.0,0.0,0.0,0.3499999999999999
RPS4Y2,0.20906868800778253,0.2,0.0,0.0,0.006960000000000001,0.002108688007782547,0.0,0.0,0.0,0.0
NME2,0.07599925487363023,0.0,0.02559967546754676,0.028549237653205318,0.0252868906652947,6.082847900716416e-05,0.0,0.5666666666666667,0.0,0.3750000000000001
STPG4,0.03572440399576059,0.0,0.0,0.014934358464566288,0.02005685279200189,0.000886506698494051,0.0,0.0,0.0,0.0
ZC3H11B,0.5563446823781877,0.0,0.043815613363363363,0.5112939512450037,0.001219477737942024,0.00012509949133795466,0.0,0.0,0.0,0.0
SUPT4H1,0.22324787024989112,0.1068421052631579,0.05155105263157895,0.06460989338525554,0.00399766081871345,0.0,0.0,0.0,0.0,0.0
FLRT2,0.32397612787927976,0.12393039839574264,0.04802375247848527,0.13893388917864258,0.010209226042877072,0.008105828242817156,0.0,0.30000000000000004,0.0,0.4666666666666667
CD300LG,0.20542183688053212,0.0,0.058496123737373736,0.13507486232969607,0.0059663989898989895,0.006242406369017858,0.0,0.0,0.0,0.4666666666666666
STON2,0.2768060536705936,0.0689484126984127,0.06172026785714287,0.14408487573798215,0.008081414480077747,0.0021263335533358,0.0,0.0,0.0,0.0
ZGRF1,0.2301699403915677,0.0,0.08841416666666667,0.13803592532873152,0.004629503703703704,0.0007224724702436051,0.0,0.0,0.0,0.3499999999999999
MEST,0.04426784698660281,0.0,0.01213455276064406,0.00948182975789949,0.017743100699774313,0.005727154623687606,0.0,0.0,0.0,0.3500000000000001
DUS4L,0.12047660698199827,0.0,0.0,0.10726406816393136,0.0100597412414966,0.003357369760062226,0.0,0.0,0.0,0.0
CMTM6,0.08494107598209408,0.0,0.0,0.054289912668670094,0.02610543004460525,0.005092989560166126,0.0,0.0,0.0,0.5666666666666667
SEL1L,0.20573126989433885,0.15016294394673033,0.02375729166666667,0.02205448846022288,0.02133678078724367,0.0008231542658550157,0.0,0.0,0.0,0.35000000000000003
ELOA,0.27400646513320803,0.18429795598751386,0.0612574351851852,0.02451620886873717,0.005121278548905533,0.0,0.0,0.0,0.0,0.0
EXOC6,0.2281031231190516,0.009640141580584918,0.13756393422733046,0.08049619150127248,0.0,0.0004028558098637025,0.0,0.0,0.0,0.6500000000000001
CXXC4,0.2072439503886178,0.0,0.0658058620689655,0.12529315679528574,0.012811969677605606,0.003547047332906837,0.0,0.0,0.0,0.0
PHB,0.07254113822514943,0.01837890077187379,0.0,0.02830557618004723,0.032982937581636534,0.00016845099173192204,0.0,0.0,0.0,0.675
PLEKHG7,0.21089868353094904,0.0,0.0,0.18674368353094906,0.00075,0.023405000000000002,0.0,0.0,0.0,0.0
ANXA1,0.08764008757334976,0.029582363711189837,0.02438053633109204,0.004658800743482011,0.03244978536881689,0.003348875908223509,0.0,0.0,0.0,0.4625
GCSAML,0.3448121011218336,0.0,0.0,0.3322610826482849,0.0044714285714285715,0.008079589902120194,0.0,0.0,0.0,0.0
DMRT2,0.22894460382279344,0.0,0.11809425347222224,0.09931166803127983,0.0015500000000000002,0.01034452657835584,0.0,0.0,0.0,0.0
ATOH1,0.18507349297465425,0.0,0.1038693812262224,0.07274188024389464,0.010840541189805195,0.0034482073026241,0.0,0.0,0.0,0.0
C18orf54,0.17422335557946725,0.0,0.0,0.17045675438236108,0.000490909090909091,0.0032756921061971147,0.0,0.0,0.0,0.45
RHOBTB1,0.1545629421229735,0.0,0.09056245668549906,0.056616870023436475,0.0016924557438794724,0.0062956709695935606,0.0,0.0,0.0,0.6499999999999999
KLK13,0.2212148556373105,0.12154301661749962,0.08469972256754904,0.00193058890541258,0.014220791456671876,0.005775792392828346,0.0,0.0,0.0,0.5666666666666665
GSPT1,0.12347131601676956,0.048006602639220256,0.0,0.06147454933879315,0.01680244750343796,0.0027410859074951106,0.0,0.7,0.0,0.0
CCDC82,0.20488614408079786,0.0,0.0,0.20081214408079787,0.0,0.004074,0.0,0.0,0.0,0.0
TNRC18,0.20897133145663155,0.0,0.0,0.20451118517667047,0.0029500000000000004,0.0015101462799610222,0.0,0.0,0.0,0.0
EEF1A1,0.06608441276789842,0.03951618529279018,0.0,0.004203460975126787,0.023958171767551318,0.0017301232197388938,0.0,0.0,0.0,0.675
NUDC,0.15869699313373214,0.05688434100115741,0.0,0.1016947391306059,0.0022416666666666665,0.0,0.0,0.0,0.0,0.0
RGS4,0.11242805620147768,0.02134661788331355,0.06108426585060276,0.017497092290641437,0.024608930198709043,0.00774166301438853,0.0,0.29999999999999993,0.0,0.6500000000000001
ASB13,0.2327755972772997,0.0,0.0,0.2273869438795373,0.0026000000000000003,0.002788653397762363,0.0,0.0,0.0,0.0
CCDC195,0.29018986898435595,0.0,0.0,0.29018986898435595,0.0,0.0,0.0,0.0,0.0,0.0
